soldto,periode,regional,province_desc,target_revenue,total_qty_sellin,avg_price_per_ton,utilisasi_kapasitas,lag_1w_revenue,lag_4w_revenue,rolling_4w_revenue_mean,rolling_4w_revenue_std,total_kapasitas_tonase,jumlah_gudang_distributor,lag_1w_sellout,lag_1w_toko_aktif,lag_1w_sell_through_rate,rolling_4w_str_mean,lag_1w_avg_stock_toko,lag_1w_volume_sales,lag_1w_volume_order,lag_1w_n_toko_surveyed,month,quarter,week_of_year,month_sin,month_cos,week_sin,week_cos
SD-1037-01,2026-04-27,AREA 5,SULAWESI UTARA,415003071,336.58,1232999.7583635466,1.0747860175378074,349829348.0,246034114.0,205655820.5,119162757.37661362,313.16,2,276.78000000000003,5.0,0.9464505215958653,0.9196192363596126,417.0,59.0,47.0,1.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1037-01,2026-05-11,AREA 5,SULAWESI UTARA,169666913,144.88,1171085.7350161695,1.013572057256747,415003071.0,73673561.0,247898059.75,160890776.445092,142.94,2,285.75,5.0,0.8489809005591272,0.8971654471545241,389.0,71.0,234.0,2.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1037-01,2026-05-18,AREA 5,SULAWESI UTARA,42143653,40.84,1031920.7316550607,1.2047194086373427,169666913.0,153086259.0,271896397.75,130537071.727276,33.9,1,132.97,4.0,0.9177939730953911,0.9228502058928061,371.5,98.0,339.0,2.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1037-01,2026-05-25,AREA 5,SULAWESI UTARA,239776954,187.15,1281201.9299384488,1.0354079648460324,42143653.0,349829348.0,244160746.25,170012931.35057166,180.75,2,36.61,3.0,0.8964248539606134,0.9024125623027492,200.0,39.0,197.0,1.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1037-01,2026-06-01,AREA 5,SULAWESI UTARA,186912682,172.36999999999998,1084368.9224128956,1.0097831863044413,239776954.0,415003071.0,216647647.75,155497773.14766797,170.7,2,161.54999999999998,4.0,0.8632112816878822,0.8816027523257535,334.0,120.0,98.0,2.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1037-01,2026-06-08,AREA 5,SULAWESI UTARA,267670241,217.17,1232537.7753585775,1.1089720109803394,186912682.0,169666913.0,159625050.5,83808631.67274803,195.83,2,148.97,4.0,0.8642454682226915,0.8854188942416445,0.0,0.0,0.0,0.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1037-01,2026-06-15,AREA 5,SULAWESI UTARA,102921966,107.77,955014.9062805135,1.1770422480294616,267670241.0,42143653.0,184125882.5,100404882.58632067,91.56,1,201.46,4.0,0.9276603155288339,0.8878854798500053,312.0,32.0,78.0,1.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1037-01,2026-06-22,AREA 5,SULAWESI UTARA,257033848,233.06,1102865.515194992,1.0607135872604412,102921966.0,239776954.0,199320460.75,72468482.96532163,219.72,2,97.71000000000001,3.0,0.9066529733086227,0.8904425096870077,255.5,132.0,237.0,2.0,6,2,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
SD-1037-01,2026-06-29,AREA 5,SULAWESI UTARA,144671394,128.63,1124709.4981956389,1.1308130874010471,257033848.0,186912682.0,203634684.25,76102343.7966591,113.75,2,205.72,4.0,0.8826911146189343,0.8953124679197706,309.0,76.0,190.0,1.0,6,2,27,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
SD-1037-01,2026-07-06,AREA 5,SULAWESI UTARA,311364163,265.89,1171026.18108894,1.1036443174645392,144671394.0,267670241.0,193074362.25,81905764.6097365,240.92000000000002,2,113.45,5.0,0.8819870262001845,0.8997478574141439,251.0,99.0,42.0,1.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
SD-1037-01,2026-07-13,AREA 5,SULAWESI UTARA,305409727,290.36,1051831.2318559296,1.0183067609487706,311364163.0,102921966.0,203997842.75,96740727.30580983,285.14,2,242.1,6.0,0.9105268753797859,0.8954644973768818,107.5,103.0,286.0,2.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
SD-1037-01,2026-07-20,AREA 5,SULAWESI UTARA,174938351,142.21,1230140.9092088523,1.1189707200432197,305409727.0,257033848.0,254619783.0,77231295.52762727,127.09,1,255.51999999999998,4.0,0.88001099049418,0.8888040016732711,235.0,38.0,221.0,2.0,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
SD-1037-01,2026-07-27,AREA 5,SULAWESI UTARA,21055920,16.81,1252582.2411765372,1.0440987303734592,174938351.0,144671394.0,234095908.75,86703333.77953093,16.1,1,130.28,3.0,0.9161099137817372,0.8971587014639719,135.66666666666666,122.0,350.0,3.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1037-01,2026-08-03,AREA 5,SULAWESI UTARA,394530595,320.89,1229488.5559073654,1.0436804448162218,21055920.0,311364163.0,203192040.25,136774145.80336475,307.46,1,15.87,1.0,0.9440803426053882,0.9126820305652729,353.3333333333333,101.0,265.0,1.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
SD-1037-01,2026-08-10,AREA 5,SULAWESI UTARA,242930660,212.20999999999998,1144765.3199771303,1.0811595128816225,394530595.0,305409727.0,223983648.25,162584922.85714898,196.28,1,294.43,3.0,0.9175418081728379,0.9144357637635359,0.0,0.0,0.0,0.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
SD-1037-01,2026-08-17,AREA 5,SULAWESI UTARA,42181924,34.64,1217722.627678225,0.9999997113164805,242930660.0,174938351.0,208363881.5,154977897.2646864,34.64,1,183.2,2.0,0.8632957512230456,0.9102569539457522,12.0,8.0,189.0,1.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1037-01,2026-08-24,AREA 5,SULAWESI UTARA,541209500,487.74,1109627.032647988,1.0282714349024638,42181924.0,21055920.0,175174774.75,177151117.7908331,474.33000000000004,1,28.53,1.0,0.8236140809428172,0.8871329957360222,212.0,154.0,270.0,1.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1037-01,2026-08-31,AREA 5,SULAWESI UTARA,138603388,121.04,1145103.904072711,1.2034200434062394,541209500.0,394530595.0,305213169.75,213491933.96653354,100.58,1,438.72,3.0,0.8994956144770654,0.8759868137039415,494.0,40.0,130.0,1.0,8,3,36,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359
SD-1037-01,2026-09-07,AREA 5,SULAWESI UTARA,89734299,81.46,1101574.8586330889,1.0822371353477964,138603388.0,242930660.0,241231368.0,216134950.67287648,75.27,1,114.64,2.0,0.9471248391337707,0.8833825714441748,112.0,28.0,106.0,1.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1037-01,2026-09-14,AREA 5,SULAWESI UTARA,174045376,157.96,1101831.8877037296,1.0449853767540767,89734299.0,42181924.0,202932277.75,228928040.93097255,151.16,2,66.23,1.0,0.8130369736021393,0.8708178770389482,0.0,0.0,0.0,0.0,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
SD-1037-01,2026-09-21,AREA 5,SULAWESI UTARA,279472198,230.43,1212828.9974035933,1.1056570651284936,174045376.0,541209500.0,235898140.75,206454941.12283847,208.41,2,143.11,6.0,0.9059888005831349,0.8914115569490275,221.5,191.0,394.0,3.0,9,3,39,-1.0,-1.8369701987210297e-16,-1.0,-1.8369701987210297e-16
SD-1037-01,2026-09-28,AREA 5,SULAWESI UTARA,231532104,212.4,1090075.767887205,1.0995495625847924,279472198.0,138603388.0,170463815.25,80473591.33216313,193.17000000000002,2,202.04,4.0,0.8767955180837773,0.8857365328507056,40.0,90.0,128.0,1.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1037-01,2026-10-05,AREA 5,SULAWESI UTARA,404217190,379.15999999999997,1066086.0305389275,1.0718606583405705,231532104.0,89734299.0,193695994.25,81615581.04438284,353.74,1,199.15,3.0,0.9376176583042534,0.8833597376433262,0.0,0.0,0.0,0.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1037-01,2026-10-12,AREA 5,SULAWESI UTARA,286426453,253.45000000000002,1130110.2454089466,1.0532767712555886,404217190.0,174045376.0,272316717.0,97927825.13236156,240.63,2,338.01,3.0,0.8914705957519097,0.9029681431807688,0.0,0.0,0.0,0.0,10,4,42,-0.8660254037844386,0.5000000000000001,-0.9350162426854148,0.35460488704253557
SD-1037-01,2026-10-19,AREA 5,SULAWESI UTARA,119330726,97.64,1222149.8748310246,0.9999998975829683,286426453.0,279472198.0,300411986.25,73380352.44894594,97.64,1,226.94,4.0,0.8954033973011087,0.9003217923602623,0.0,0.0,0.0,0.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
SD-1037-01,2026-10-26,AREA 5,SULAWESI UTARA,394466777,322.47,1223266.5512058004,1.1387858481200042,119330726.0,231532104.0,260376618.25,118454848.9155063,283.17,2,94.38,1.0,0.9666119452466257,0.9227758991509744,0.0,0.0,0.0,0.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1037-01,2026-11-02,AREA 5,SULAWESI UTARA,154702594,145.51,1063174.925216485,1.1321972352787708,394466777.0,404217190.0,301110286.5,132420909.0358767,128.52,1,287.1,5.0,0.8903153505654682,0.910950322216278,27.0,54.0,191.0,1.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1037-01,2026-11-09,AREA 5,SULAWESI UTARA,260218416,222.55,1169258.1635920843,1.067898221310066,154702594.0,286426453.0,238731637.5,126287617.39143871,208.4,1,116.5,1.0,0.8006322039287882,0.8882407242604977,121.0,167.0,307.0,2.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1037-01,2026-11-16,AREA 5,SULAWESI UTARA,90245728,76.32,1182464.8345827,1.2454306061634126,260218416.0,119330726.0,232179628.25,123640416.58926356,61.28,1,202.84,3.0,0.9114355914879536,0.8922487728072089,192.33333333333334,192.0,199.0,3.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1037-01,2026-11-23,AREA 5,SULAWESI UTARA,135975368,126.80000000000001,1072360.8618011938,1.1093612327767952,90245728.0,394466777.0,224908378.75,132990890.49891326,114.3,2,64.89,3.0,0.8502357376525501,0.86315472090869,0.0,0.0,0.0,0.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
SD-1037-01,2026-11-30,AREA 5,SULAWESI UTARA,117645215,115.73,1016548.9055086056,1.0613535343586267,135975368.0,154702594.0,160285526.5,71912698.73797092,109.04,1,114.23,3.0,0.9008674368401074,0.8657927424773498,272.5,104.0,75.0,2.0,11,4,49,-0.5000000000000004,0.8660254037844384,-0.35460488704253595,0.9350162426854147
SD-1037-01,2026-12-14,AREA 5,SULAWESI UTARA,112652729,93.45,1205486.5376686421,1.0756214231559136,117645215.0,260218416.0,151021181.75,75184270.10632956,86.88,1,104.92999999999999,3.0,0.9066792614983787,0.8923045068697475,0.0,0.0,0.0,0.0,12,4,51,-2.4492935982947064e-16,1.0,-0.12053668025532363,0.992708874098054
SD-1037-01,2026-12-21,AREA 5,SULAWESI UTARA,270449470,257.01,1052291.5819504464,1.0422986031998296,112652729.0,90245728.0,114129760.0,18816815.333620045,246.57999999999998,1,86.38,3.0,0.9243444703751235,0.8955317265915399,285.5,215.0,479.0,3.0,12,4,52,-2.4492935982947064e-16,1.0,6.432490598706546e-16,1.0
SD-1037-02,2025-12-29,AREA 5,SULAWESI UTARA,207897158,205.52999999999997,1011517.2864536912,1.0019499340930174,,,,0.0,205.13,2,,,,,0.0,0.0,0.0,0.0,12,4,1,-2.4492935982947064e-16,1.0,0.12053668025532305,0.992708874098054
SD-1037-02,2026-01-05,AREA 5,SULAWESI UTARA,188541393,149.51,1261062.00514601,1.1485748522259465,207897158.0,,,0.0,130.17000000000002,2,177.68,6.0,0.8644966250913919,,455.0,76.0,67.0,1.0,1,1,2,0.49999999999999994,0.8660254037844387,0.23931566428755774,0.970941817426052
SD-1037-02,2026-01-12,AREA 5,SULAWESI UTARA,251919834,239.22000000000003,1053088.468644408,1.0693785842924193,188541393.0,,198219275.5,13686592.686553234,223.7,2,136.29,6.0,0.9115777599105237,0.8880371925009578,0.0,0.0,0.0,0.0,1,1,3,0.49999999999999994,0.8660254037844387,0.3546048870425356,0.9350162426854148
SD-1037-02,2026-01-26,AREA 5,SULAWESI UTARA,256848728,229.74,1117997.3745104303,1.1804541578227234,251919834.0,,216119461.66666666,32479399.68792189,194.62,2,217.32,5.0,0.9084524325536144,0.89484227251851,254.0,127.0,530.0,3.0,1,1,5,0.49999999999999994,0.8660254037844387,0.5680647467311558,0.8229838658936564
SD-1037-02,2026-02-02,AREA 5,SULAWESI UTARA,108099032,101.58,1064176.2291616234,1.1657102173846434,256848728.0,207897158.0,226301778.25,33436395.640151676,87.14,2,209.57999999999998,5.0,0.912248589176957,0.8991938516831217,288.0,69.0,145.0,1.0,2,1,6,0.8660254037844386,0.5000000000000001,0.6631226582407952,0.7485107481711011
SD-1037-02,2026-02-09,AREA 5,SULAWESI UTARA,77492222,73.36,1056327.8549171407,0.999999863685951,108099032.0,188541393.0,201352246.75,69515514.68660665,73.36,1,98.25,4.0,0.9672178610732565,0.9248741606785879,87.0,94.0,194.0,1.0,2,1,7,0.8660254037844386,0.5000000000000001,0.7485107481711011,0.6631226582407953
SD-1037-02,2026-02-16,AREA 5,SULAWESI UTARA,124924270,125.21,997717.9140869009,0.9999999201341809,77492222.0,251919834.0,173589954.0,94147806.68139395,125.21,1,67.8,2.0,0.9242092524251291,0.9280320338072392,0.0,0.0,0.0,0.0,2,1,8,0.8660254037844386,0.5000000000000001,0.8229838658936564,0.5680647467311559
SD-1037-02,2026-02-23,AREA 5,SULAWESI UTARA,97513242,85.47,1140905.938819944,1.134607575387286,124924270.0,256848728.0,141841063.0,79145938.80548623,75.33,1,116.27,3.0,0.928599877917109,0.9330688951481129,428.5,31.0,250.0,2.0,2,1,9,0.8660254037844386,0.5000000000000001,0.8854560256532099,0.4647231720437686
SD-1037-02,2026-03-02,AREA 5,SULAWESI UTARA,212208607,207.27,1023826.8768356792,1.0261906611451301,97513242.0,108099032.0,102007191.5,19861875.703191463,201.98,1,81.34,2.0,0.951678840332416,0.9429264579369776,197.0,44.0,87.0,1.0,3,1,10,1.0,6.123233995736766e-17,0.9350162426854148,0.35460488704253557
SD-1037-02,2026-03-09,AREA 5,SULAWESI UTARA,366874951,317.88,1154130.2990395655,1.0073519772039556,212208607.0,77492222.0,128034585.25,59388615.28161529,315.56,2,173.44,2.0,0.836782899754769,0.9103177176073558,423.0,19.0,53.0,1.0,3,1,11,1.0,6.123233995736766e-17,0.970941817426052,0.23931566428755804
SD-1037-02,2026-03-16,AREA 5,SULAWESI UTARA,375951911,358.0,1050144.9734596377,1.0717599894692098,366874951.0,124924270.0,200380267.5,121292513.84295473,334.03,2,293.77,6.0,0.9241537396453461,0.9103038394124101,0.0,0.0,0.0,0.0,3,1,12,1.0,6.123233995736766e-17,0.992708874098054,0.120536680255323
SD-1037-02,2026-03-23,AREA 5,SULAWESI UTARA,392095916,373.05,1051054.5650434375,1.1078937660996149,375951911.0,97513242.0,263137177.75,133558597.68792492,336.72,2,338.13,4.0,0.9444971803213079,0.9142781650134598,209.5,137.0,276.0,2.0,3,1,13,1.0,6.123233995736766e-17,1.0,-1.6081226496766366e-16
SD-1037-02,2026-03-30,AREA 5,SULAWESI UTARA,235283355,209.97,1120556.9547765416,0.999999952374151,392095916.0,212208607.0,336782846.25,83701905.9352081,209.97,2,345.14,5.0,0.9251842668493696,0.9076545216426982,244.0,166.0,233.0,3.0,3,1,14,1.0,6.123233995736766e-17,0.992708874098054,-0.12053668025532288
SD-1037-02,2026-04-06,AREA 5,SULAWESI UTARA,279380644,243.89000000000001,1145519.0149034804,1.029028267624646,235283355.0,366874951.0,342551533.25,72268761.83625488,237.01,1,195.68,4.0,0.9319426140904599,0.9314444502266208,49.0,134.0,251.0,2.0,4,2,15,0.8660254037844387,-0.4999999999999998,0.9709418174260521,-0.2393156642875575
SD-1037-02,2026-04-13,AREA 5,SULAWESI UTARA,354645036,314.95,1126035.957261916,1.1183112197453675,279380644.0,375951911.0,320677956.5,75616226.14729851,281.63,1,217.89000000000001,2.0,0.8933945264916755,0.9237546469382032,0.0,0.0,0.0,0.0,4,2,16,0.8660254037844387,-0.4999999999999998,0.9350162426854148,-0.35460488704253545
SD-1037-02,2026-04-20,AREA 5,SULAWESI UTARA,203290334,177.02,1148403.1325046248,1.1150163066883154,354645036.0,392095916.0,315351237.75,71036370.22306019,158.76,1,281.01,3.0,0.8922368346646505,0.9106895605240388,0.0,0.0,0.0,0.0,4,2,17,0.8660254037844387,-0.4999999999999998,0.8854560256532099,-0.4647231720437685
SD-1037-02,2026-04-27,AREA 5,SULAWESI UTARA,49055147,46.4,1057222.7678399207,0.999999784482805,203290334.0,235283355.0,268149842.25,65560433.30237142,46.4,1,161.29,3.0,0.9111399327115617,0.9071784769895869,317.0,52.0,132.0,1.0,4,2,18,0.8660254037844387,-0.4999999999999998,0.8229838658936565,-0.5680647467311557
SD-1037-02,2026-05-04,AREA 5,SULAWESI UTARA,268740202,223.91,1200215.220391442,1.0586760728758358,49055147.0,279380644.0,221592790.25,130571250.51505686,211.5,2,40.73,3.0,0.8778015349565657,0.8936432072061133,0.0,0.0,0.0,0.0,5,2,19,0.49999999999999994,-0.8660254037844387,0.7485107481711013,-0.663122658240795
SD-1037-02,2026-05-11,AREA 5,SULAWESI UTARA,166444449,141.63,1175206.0809711162,1.141440913810371,268740202.0,354645036.0,218932679.75,129101629.25050046,124.08000000000001,2,200.42,5.0,0.8950917379709822,0.89406751007594,0.0,0.0,0.0,0.0,5,2,20,0.49999999999999994,-0.8660254037844387,0.6631226582407952,-0.7485107481711012
SD-1037-02,2026-05-18,AREA 5,SULAWESI UTARA,152778024,138.01,1107006.8323304956,1.1167663766979787,166444449.0,203290334.0,171882533.0,92166511.48320849,123.58,1,129.15,4.0,0.9118830112346953,0.8989790542184513,179.66666666666666,215.0,362.0,2.0,5,2,21,0.49999999999999994,-0.8660254037844387,0.5680647467311558,-0.8229838658936564
SD-1037-02,2026-05-25,AREA 5,SULAWESI UTARA,27026521,25.09,1077182.5519399953,1.182374560615193,152778024.0,49055147.0,159254455.5,89860366.59181225,21.22,1,122.41,3.0,0.8869646484338346,0.8929352331490195,315.6666666666667,162.0,207.0,3.0,5,2,22,0.49999999999999994,-0.8660254037844387,0.46472317204376906,-0.8854560256532096
SD-1037-02,2026-06-01,AREA 5,SULAWESI UTARA,281652550,236.97,1188557.7841685535,1.086519895161857,27026521.0,268740202.0,153747299.0,99068461.89957194,218.1,1,23.18,3.0,0.923873685183864,0.9044532707058439,0.0,0.0,0.0,0.0,6,2,23,1.2246467991473532e-16,-1.0,0.35460488704253584,-0.9350162426854147
SD-1037-02,2026-06-08,AREA 5,SULAWESI UTARA,245396928,208.45000000000002,1177245.940165702,1.019165842704452,281652550.0,166444449.0,156975386.0,104144745.01021504,204.53,2,205.85,3.0,0.8686753230925719,0.8978491669862414,0.0,0.0,0.0,0.0,6,2,24,1.2246467991473532e-16,-1.0,0.23931566428755768,-0.970941817426052
SD-1037-02,2026-06-15,AREA 5,SULAWESI UTARA,91113188,83.71000000000001,1088438.3838922011,1.0028751643853884,245396928.0,152778024.0,176713505.75,113590956.49188887,83.47,2,195.41,3.0,0.9374429869300557,0.9042391609100815,479.0,61.0,156.0,1.0,6,2,25,1.2246467991473532e-16,-1.0,0.12053668025532308,-0.992708874098054
SD-1037-02,2026-06-22,AREA 5,SULAWESI UTARA,130749521,131.61,993461.8271057041,1.0029720314759922,91113188.0,27026521.0,161297296.75,121809393.86707993,131.22,1,79.07,4.0,0.944570428315562,0.9186406058805134,157.66666666666666,172.0,354.0,3.0,6,2,26,1.2246467991473532e-16,-1.0,-3.216245299353273e-16,-1.0
SD-1037-02,2026-06-29,AREA 5,SULAWESI UTARA,238071802,216.13,1101521.264909024,1.092945583163308,130749521.0,281652550.0,187228046.75,90788206.83934622,197.75,2,118.56,3.0,0.9008433325094344,0.912883017711906,140.5,143.0,357.0,3.0,6,2,27,1.2246467991473532e-16,-1.0,-0.12053668025532283,-0.992708874098054
SD-1037-02,2026-07-06,AREA 5,SULAWESI UTARA,319147712,281.32,1134465.024368512,1.0910218696520508,238071802.0,245396928.0,176332859.75,77291171.85070254,257.85,1,194.97,4.0,0.9020959190257752,0.9212381666952069,0.0,0.0,0.0,0.0,7,3,28,-0.4999999999999997,-0.8660254037844388,-0.23931566428755743,-0.9709418174260521
SD-1037-02,2026-07-13,AREA 5,SULAWESI UTARA,285026105,277.28999999999996,1027898.9315193867,1.085283714861694,319147712.0,91113188.0,194770555.75,103582845.59224322,255.5,2,247.38,3.0,0.8793544405177578,0.9067160300921324,0.0,0.0,0.0,0.0,7,3,29,-0.4999999999999997,-0.8660254037844388,-0.3546048870425356,-0.9350162426854148
SD-1037-02,2026-07-20,AREA 5,SULAWESI UTARA,226818249,213.07,1064524.5147357904,1.1378904599257431,285026105.0,130749521.0,243248785.0,82034295.957357,187.25,2,241.1,6.0,0.8694867874973211,0.8879451198875721,124.0,54.0,98.0,1.0,7,3,30,-0.4999999999999997,-0.8660254037844388,-0.46472317204376806,-0.8854560256532101
SD-1037-02,2026-07-27,AREA 5,SULAWESI UTARA,254087831,223.22,1138284.2918069935,1.119121572289102,226818249.0,238071802.0,267265967.0,42799747.38040253,199.46,2,205.05,4.0,0.9623597426967785,0.9033242224344081,0.0,0.0,0.0,0.0,7,3,31,-0.4999999999999997,-0.8660254037844388,-0.5680647467311556,-0.8229838658936566
SD-1037-02,2026-08-03,AREA 5,SULAWESI UTARA,314654683,263.96,1192054.3683870903,1.0490004749433504,254087831.0,319147712.0,271269974.25,39802390.3370718,251.63,2,202.48000000000002,5.0,0.9070871379317652,0.9045720271609057,499.0,83.0,108.0,1.0,8,3,32,-0.8660254037844385,-0.5000000000000004,-0.663122658240795,-0.7485107481711013
SD-1037-02,2026-08-10,AREA 5,SULAWESI UTARA,297068839,270.86,1096761.5300612298,1.028595259613593,314654683.0,285026105.0,270146717.0,38024549.89214082,263.33,2,247.83,6.0,0.9388922208329968,0.9194564722397154,332.0,67.0,39.0,1.0,8,3,33,-0.8660254037844385,-0.5000000000000004,-0.7485107481711011,-0.6631226582407952
SD-1037-02,2026-08-17,AREA 5,SULAWESI UTARA,397245897,351.68,1129566.3265023225,1.1146044271486935,297068839.0,226818249.0,273157400.5,40019773.398822784,315.52,1,242.01,3.0,0.8934873774832984,0.9254566197362097,464.5,50.0,319.0,2.0,8,3,34,-0.8660254037844385,-0.5000000000000004,-0.8229838658936564,-0.5680647467311559
SD-1037-02,2026-08-24,AREA 5,SULAWESI UTARA,671801035,594.7,1129646.9206381887,1.1034009109338014,397245897.0,254087831.0,315764312.5,59983300.42566558,538.97,2,322.93,3.0,0.9182495189305756,0.914429063794659,404.5,52.0,192.0,1.0,8,3,35,-0.8660254037844385,-0.5000000000000004,-0.8854560256532096,-0.4647231720437691
SD-1037-02,2026-08-31,AREA 5,SULAWESI UTARA,622584556,540.46,1151953.0482930643,1.02241726372151,671801035.0,314654683.0,420192613.5,173331155.29644662,528.61,2,522.78,5.0,0.8790650600459885,0.9074235443232148,135.0,12.0,36.0,1.0,8,3,36,-0.8660254037844385,-0.5000000000000004,-0.9350162426854147,-0.3546048870425359
SD-1037-02,2026-09-07,AREA 5,SULAWESI UTARA,141257540,146.11,966788.9284245479,1.08939747320329,622584556.0,297068839.0,497175081.75,179118312.97818595,134.12,1,487.95,6.0,0.9028420067564296,0.898410990804073,267.0,29.0,115.0,1.0,9,3,37,-1.0,-1.8369701987210297e-16,-0.970941817426052,-0.23931566428755774
SD-1037-02,2026-09-14,AREA 5,SULAWESI UTARA,248880325,209.95000000000002,1185426.5927398622,1.127611519006847,141257540.0,397245897.0,458222257.0,242772601.45128837,186.19,1,133.11,3.0,0.9110258770087005,0.9027956156854235,272.0,146.0,117.0,2.0,9,3,38,-1.0,-1.8369701987210297e-16,-0.992708874098054,-0.12053668025532357
SD-1037-02,2026-09-28,AREA 5,SULAWESI UTARA,331451268,321.48,1031016.7279141245,1.0380032598881774,248880325.0,671801035.0,421130864.0,265467167.03590018,309.71,2,192.29000000000002,3.0,0.9158846908366425,0.9022044086619403,347.0,75.0,122.0,1.0,9,3,40,-1.0,-1.8369701987210297e-16,-0.992708874098054,0.1205366802553232
SD-1037-02,2026-10-05,AREA 5,SULAWESI UTARA,282944170,254.94,1109846.0771222217,1.0638013326183462,331451268.0,622584556.0,336043422.25,206289323.24732253,239.64999999999998,1,279.89,4.0,0.8706295610728642,0.9000955339186592,0.0,0.0,0.0,0.0,10,4,41,-0.8660254037844386,0.5000000000000001,-0.9709418174260521,0.23931566428755738
SD-1037-02,2026-10-19,AREA 5,SULAWESI UTARA,347858142,324.16,1073106.2785937106,1.0431200591092789,282944170.0,141257540.0,251133325.75,80706600.23759201,310.76,1,225.29,3.0,0.8836980903860481,0.8953095548260638,0.0,0.0,0.0,0.0,10,4,43,-0.8660254037844386,0.5000000000000001,-0.8854560256532101,0.464723172043768
SD-1037-02,2026-10-26,AREA 5,SULAWESI UTARA,81501294,68.44,1190842.8125594954,0.9999998538866374,347858142.0,248880325.0,302783476.25,45286920.714695014,68.44,1,289.5,3.0,0.8930774650457347,0.8908224518353224,0.0,0.0,0.0,0.0,10,4,44,-0.8660254037844386,0.5000000000000001,-0.822983865893657,0.5680647467311548
SD-1037-02,2026-11-02,AREA 5,SULAWESI UTARA,566085084,500.78000000000003,1130406.710922826,1.0913806016916072,81501294.0,331451268.0,260938718.5,122758618.19776554,458.85,2,60.53,2.0,0.8844241840408849,0.8829573251363829,268.5,103.0,251.0,2.0,11,4,45,-0.5000000000000004,0.8660254037844384,-0.7485107481711011,0.6631226582407952
SD-1037-02,2026-11-09,AREA 5,SULAWESI UTARA,460550313,433.90999999999997,1061395.9170935007,1.0555622873096484,566085084.0,282944170.0,319597172.5,199656423.94178346,411.07,2,438.64,6.0,0.8759135573322905,0.8842783242012395,124.0,108.0,295.0,2.0,11,4,46,-0.5000000000000004,0.8660254037844384,-0.6631226582407955,0.7485107481711007
SD-1037-02,2026-11-16,AREA 5,SULAWESI UTARA,165040482,128.42,1285161.7283007533,0.9999999221305153,460550313.0,347858142.0,363998708.25,208347804.22839203,128.42,2,406.8,6.0,0.9375215842566067,0.8977341976688792,373.0,157.0,188.0,3.0,11,4,47,-0.5000000000000004,0.8660254037844384,-0.5680647467311559,0.8229838658936564
SD-1037-02,2026-11-23,AREA 5,SULAWESI UTARA,251570547,230.99,1089097.086925967,1.0194182876817914,165040482.0,81501294.0,318294293.25,231800709.15341896,226.59,2,118.99,2.0,0.9265689980868247,0.9061070809291517,0.0,0.0,0.0,0.0,11,4,48,-0.5000000000000004,0.8660254037844384,-0.4647231720437684,0.88545602565321
