year_month,province_desc,district_desc,brand,material_desc,soldto_desc,segment,total_revenue,total_quantity,avg_price_per_ton,n_transactions,year,month
2026-10,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 03,FB,298138002,259.91999999999996,149069001.0,2,2026,10
2026-10,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Tengah 01,MB,97968279,91.07,97968279.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Vanguard,Vanguard Semen PCC Premium,PT Distributor Kalimantan Tengah 01,MB,47286106,49.48,47286106.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,MB,142628331,116.86,142628331.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Vanguard,Vanguard Semen Portland Tipe I,PT Distributor Kalimantan Tengah 02,MB,37354429,37.85,37354429.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KABUPATEN KOTAWARINGIN TIMUR,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,MB,245959784,196.2,122979892.0,2,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 01,FB,131195833,123.23,131195833.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen PCC Premium,PT Distributor Kalimantan Tengah 01,MB,270263645,222.48,135131822.5,2,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Komposit,PT Distributor Kalimantan Tengah 03,MB,102583463,103.08,102583463.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 01,FB,49728697,40.43,49728697.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 02,FB,98795363,78.73,98795363.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 02,MB,17639727,16.58,17639727.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Portland Tipe I,PT Distributor Kalimantan Tengah 03,FB,13631444,13.4,13631444.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Primebase,Primebase Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,FB,22468068,19.47,22468068.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen PCC Premium,PT Distributor Kalimantan Tengah 02,MB,25548404,23.61,25548404.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,FB,30197563,29.4,30197563.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 01,MB,19252727,15.93,19252727.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen Portland Komposit,PT Distributor Kalimantan Tengah 03,FB,210950354,209.03,105475177.0,2,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Tengah 01,MB,50500763,49.68,50500763.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,FB,142884230,128.91,142884230.0,1,2026,10
2026-10,KALIMANTAN TENGAH,KOTA PALANGKA RAYA,Vanguard,Vanguard Semen Tecton Khusus,PT Distributor Kalimantan Tengah 03,MB,145752539,143.44,145752539.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 02,FB,73439571,57.38,73439571.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 03,FB,39612071,32.45,39612071.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 02,FB,112262822,94.43,112262822.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 02,MB,244564647,230.7,122282323.5,2,2026,10
2026-10,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Timur 01,FB,155720366,127.71,77860183.0,2,2026,10
2026-10,KALIMANTAN TIMUR,KABUPATEN KUTAI KARTANEGARA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Timur 03,FB,48962513,40.34,48962513.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Timur 01,FB,151782441,125.21,151782441.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Timur 01,MB,109224048,95.23,109224048.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Timur 03,FB,190209459,177.51999999999998,95104729.5,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Timur 03,MB,173537668,148.41,86768834.0,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 01,FB,187922505,173.94,93961252.5,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 02,FB,89678473,75.13,89678473.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 02,MB,151694175,144.48,151694175.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 01,FB,60455465,63.44,60455465.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 02,FB,11896858,11.04,11896858.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 03,MB,51049021,41.74,51049021.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA BALIKPAPAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Timur 02,FB,124520649,104.94,124520649.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Timur 01,FB,127186676,110.25999999999999,63593338.0,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Timur 02,MB,194114592,155.12,97057296.0,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 01,FB,312561431,270.78,156280715.5,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 02,FB,494684200,432.83,98936840.0,5,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 03,FB,148629694,133.32,74314847.0,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Timur 03,MB,180828018,144.27,180828018.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 01,FB,86887729,87.14,86887729.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Timur 02,MB,99355234,79.98,99355234.0,1,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Timur 02,MB,161595214,143.14,80797607.0,2,2026,10
2026-10,KALIMANTAN TIMUR,KOTA SAMARINDA,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Timur 03,MB,33617265,30.29,33617265.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 01,FB,93871953,92.72,93871953.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 02,FB,141514001,123.82,141514001.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 02,MB,253773012,248.48000000000002,126886506.0,2,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 01,MB,154376979,137.48,154376979.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 02,MB,125211055,125.14,62605527.5,2,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 03,FB,11060344,11.34,11060344.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 03,MB,345151575,305.54,115050525.0,3,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Utara 01,MB,23870362,19.32,23870362.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Utara 02,FB,98596105,80.31,98596105.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Utara 02,MB,102651473,100.13,102651473.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Utara 03,FB,117663770,110.98,117663770.0,1,2026,10
2026-10,KALIMANTAN UTARA,KABUPATEN BULUNGAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Utara 02,FB,58260800,60.28,58260800.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 01,FB,86003858,70.97,86003858.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 01,MB,89997172,88.55,89997172.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 02,FB,83568628,83.69,41784314.0,2,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 02,MB,152972362,125.84,152972362.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen PCC Premium,PT Distributor Kalimantan Utara 03,FB,192865479,165.63,96432739.5,2,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 01,MB,62249032,60.769999999999996,31124516.0,2,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 02,FB,92354087,74.64,92354087.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Portland Komposit,PT Distributor Kalimantan Utara 02,MB,311973465,268.49,103991155.0,3,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Portland Tipe I,PT Distributor Kalimantan Utara 03,FB,31250944,32.44,31250944.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Utara 01,FB,240355439,203.22,80118479.66666667,3,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Utara 01,MB,367710968,329.7,91927742.0,4,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Utara 02,MB,512344689,441.35999999999996,128086172.25,4,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Utara 03,FB,13523839,13.99,13523839.0,1,2026,10
2026-10,KALIMANTAN UTARA,KOTA TARAKAN,Atlas,Atlas Semen Tecton Khusus,PT Distributor Kalimantan Utara 03,MB,118256980,98.92,118256980.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 01,FB,105462082,91.17,105462082.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 02,MB,28657561,25.75,28657561.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 03,MB,58538959,59.91,58538959.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 02,FB,189071943,175.23000000000002,94535971.5,2,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 03,FB,153281295,135.55,153281295.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 03,MB,183425518,143.11,183425518.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 02,FB,139529561,116.68,139529561.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Omnicore,Omnicore Semen PCC Premium,PT Distributor Kepulauan Bangka Belitung 01,MB,195111030,189.11,97555515.0,2,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 01,FB,93339463,96.71,93339463.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Tecton,Tecton Semen PCC Premium,PT Distributor Kepulauan Bangka Belitung 03,MB,46335108,41.72,46335108.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Tecton,Tecton Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 01,MB,126421337,115.18,126421337.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Tecton,Tecton Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 02,FB,15199268,15.8,15199268.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Tecton,Tecton Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 02,MB,85889764,86.53,85889764.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Tecton,Tecton Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 01,FB,40572754,39.06,40572754.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KABUPATEN BANGKA,Tecton,Tecton Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 03,MB,151391205,120.82,151391205.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Kinetiq,Kinetiq Semen PCC Premium,PT Distributor Kepulauan Bangka Belitung 03,FB,114633270,96.8,114633270.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Kinetiq,Kinetiq Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 02,MB,60178320,49.06,60178320.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Kinetiq,Kinetiq Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 02,FB,263867130,239.55,131933565.0,2,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 01,FB,15895867,13.3,15895867.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 01,MB,27011970,26.55,27011970.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Omnicore,Omnicore Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 03,MB,74564649,64.58,74564649.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 01,MB,237635016,221.22,118817508.0,2,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Omnicore,Omnicore Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 03,MB,90039865,75.56,90039865.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Tecton,Tecton Semen PCC Premium,PT Distributor Kepulauan Bangka Belitung 01,MB,50971130,46.64,50971130.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Tecton,Tecton Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 01,FB,77157583,65.59,77157583.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Tecton,Tecton Semen Portland Komposit,PT Distributor Kepulauan Bangka Belitung 01,MB,17023586,14.19,17023586.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Tecton,Tecton Semen Portland Tipe I,PT Distributor Kepulauan Bangka Belitung 01,MB,164491638,144.02,82245819.0,2,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Tecton,Tecton Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 02,MB,29815749,30.96,29815749.0,1,2026,10
2026-10,KEPULAUAN BANGKA BELITUNG,KOTA PANGKAL PINANG,Tecton,Tecton Semen Tecton Khusus,PT Distributor Kepulauan Bangka Belitung 03,MB,93002025,83.77,46501012.5,2,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,Fonda,Fonda Semen PCC Premium,PT Distributor Kepulauan Riau 03,MB,152215943,143.98,152215943.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 02,FB,150107236,148.21,150107236.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 02,MB,22149364,21.74,22149364.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 03,FB,43602320,40.0,43602320.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,Fonda,Fonda Semen Tecton Khusus,PT Distributor Kepulauan Riau 02,MB,63510588,49.01,63510588.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,Fonda,Fonda Semen Tecton Khusus,PT Distributor Kepulauan Riau 03,FB,157673802,122.57,157673802.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,TerraBlock,TerraBlock Semen PCC Premium,PT Distributor Kepulauan Riau 03,FB,152695010,125.96,152695010.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,TerraBlock,TerraBlock Semen PCC Premium,PT Distributor Kepulauan Riau 03,MB,81380163,66.44,81380163.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Kepulauan Riau 01,FB,272196799,246.45,136098399.5,2,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Kepulauan Riau 03,FB,105858346,97.16,105858346.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,TerraBlock,TerraBlock Semen Portland Tipe I,PT Distributor Kepulauan Riau 02,FB,79988959,64.45,79988959.0,1,2026,10
2026-10,KEPULAUAN RIAU,KABUPATEN BINTAN,TerraBlock,TerraBlock Semen Tecton Khusus,PT Distributor Kepulauan Riau 01,FB,125178899,125.16,125178899.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,Fonda,Fonda Semen PCC Premium,PT Distributor Kepulauan Riau 02,FB,59318888,49.7,59318888.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,Fonda,Fonda Semen PCC Premium,PT Distributor Kepulauan Riau 03,MB,173369567,146.77,173369567.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,Fonda,Fonda Semen Portland Komposit,PT Distributor Kepulauan Riau 01,FB,24081674,19.29,24081674.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 02,FB,73000432,58.55,73000432.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 02,MB,140939973,147.9,140939973.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,Fonda,Fonda Semen Tecton Khusus,PT Distributor Kepulauan Riau 01,MB,19145024,14.88,19145024.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,TerraBlock,TerraBlock Semen PCC Premium,PT Distributor Kepulauan Riau 01,MB,117427320,108.0,117427320.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Kepulauan Riau 01,FB,164984854,145.84,164984854.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Kepulauan Riau 02,FB,134920906,107.89,67460453.0,2,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Kepulauan Riau 03,MB,177230660,136.65,88615330.0,2,2026,10
2026-10,KEPULAUAN RIAU,KOTA BATAM,TerraBlock,TerraBlock Semen Tecton Khusus,PT Distributor Kepulauan Riau 03,FB,148225004,135.93,148225004.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,Fonda,Fonda Semen Portland Komposit,PT Distributor Kepulauan Riau 01,FB,33611887,31.91,33611887.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,Fonda,Fonda Semen Portland Komposit,PT Distributor Kepulauan Riau 02,MB,262494479,253.17000000000002,131247239.5,2,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 01,FB,125341902,126.0,125341902.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,Fonda,Fonda Semen Portland Tipe I,PT Distributor Kepulauan Riau 03,FB,51085297,40.51,51085297.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,Fonda,Fonda Semen Tecton Khusus,PT Distributor Kepulauan Riau 02,FB,138982016,118.33,138982016.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,Fonda,Fonda Semen Tecton Khusus,PT Distributor Kepulauan Riau 02,MB,72493295,58.89,72493295.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,TerraBlock,TerraBlock Semen PCC Premium,PT Distributor Kepulauan Riau 02,FB,22690545,19.45,22690545.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,TerraBlock,TerraBlock Semen Portland Komposit,PT Distributor Kepulauan Riau 03,FB,13369557,12.45,13369557.0,1,2026,10
2026-10,KEPULAUAN RIAU,KOTA TANJUNG PINANG,TerraBlock,TerraBlock Semen Tecton Khusus,PT Distributor Kepulauan Riau 01,MB,22693783,18.53,22693783.0,1,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen PCC Premium,PT Distributor Lampung 02,FB,143357286,148.85,143357286.0,1,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen PCC Premium,PT Distributor Lampung 03,MB,175432867,153.98,87716433.5,2,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Portland Komposit,PT Distributor Lampung 02,FB,44956068,42.86,44956068.0,1,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 01,MB,242239709,240.45,121119854.5,2,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 02,FB,192060620,147.97,192060620.0,1,2026,10
2026-10,LAMPUNG,KABUPATEN LAMPUNG SELATAN,Monolith,Monolith Semen Portland Tipe I,PT Distributor Lampung 02,MB,57568665,54.34,57568665.0,1,2026,10
