kode_toko,nama_toko,kode_gudang,nama_gudang,kode_distributor,provinsi,year_month,total_volume,n_transactions,avg_daily_vol,year,month
TK-WH-1036-02-4,TB Sejahtera 4,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-09,38.2,2,19.1,2026,9
TK-WH-1036-02-4,TB Sejahtera 4,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-11,88.56,6,14.76,2026,11
TK-WH-1036-02-4,TB Sejahtera 4,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-12,57.1,3,19.033333333333335,2026,12
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-01,451.44,10,45.144,2026,1
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-02,29.119999999999997,2,14.559999999999999,2026,2
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-03,49.92,5,9.984,2026,3
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-04,106.88,2,53.44,2026,4
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-05,68.77,4,17.1925,2026,5
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-06,24.23,1,24.23,2026,6
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-07,46.47,3,15.49,2026,7
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-09,30.990000000000002,4,7.7475000000000005,2026,9
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-10,62.51,2,31.255,2026,10
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-11,6.41,1,6.41,2026,11
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-12,114.99,6,19.165,2026,12
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-01,174.31,6,29.051666666666666,2026,1
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-02,87.5,4,21.875,2026,2
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-03,114.65,3,38.21666666666667,2026,3
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-04,90.87,3,30.290000000000003,2026,4
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-05,74.85,5,14.969999999999999,2026,5
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-06,104.36000000000001,3,34.78666666666667,2026,6
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-07,43.68,3,14.56,2026,7
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-08,100.47999999999999,7,14.354285714285712,2026,8
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-09,101.49000000000001,4,25.372500000000002,2026,9
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-10,60.440000000000005,2,30.220000000000002,2026,10
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-12,77.48,4,19.37,2026,12
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-01,10.0,1,10.0,2026,1
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-02,46.86,4,11.715,2026,2
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-03,81.81,5,16.362000000000002,2026,3
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-04,27.069999999999997,4,6.767499999999999,2026,4
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-05,85.86,2,42.93,2026,5
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-06,231.75,2,115.875,2026,6
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-07,35.94,3,11.979999999999999,2026,7
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-08,84.81,3,28.27,2026,8
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-09,102.27000000000001,3,34.09,2026,9
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-10,45.2,2,22.6,2026,10
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-11,116.02000000000001,6,19.33666666666667,2026,11
TK-WH-1036-02-5,TB Jaya 5,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-12,56.27,3,18.756666666666668,2026,12
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-01,126.82000000000001,7,18.11714285714286,2026,1
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-02,30.11,1,30.11,2026,2
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-03,135.87,7,19.41,2026,3
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-05,64.23,3,21.41,2026,5
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-07,42.56,2,21.28,2026,7
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-08,31.37,1,31.37,2026,8
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-09,26.82,3,8.94,2026,9
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-10,24.18,2,12.09,2026,10
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-11,14.73,2,7.365,2026,11
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-01,SULAWESI TENGAH,2026-12,76.99,5,15.398,2026,12
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-01,158.03,6,26.338333333333335,2026,1
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-02,40.400000000000006,3,13.466666666666669,2026,2
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-03,33.95,2,16.975,2026,3
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-04,6.5200000000000005,2,3.2600000000000002,2026,4
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-05,54.52,3,18.173333333333336,2026,5
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-06,2.0700000000000003,2,1.0350000000000001,2026,6
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-07,83.25999999999999,4,20.814999999999998,2026,7
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-08,187.27,6,31.21166666666667,2026,8
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-09,65.85999999999999,4,16.464999999999996,2026,9
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-02,SULAWESI TENGAH,2026-12,71.9,5,14.38,2026,12
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-02,86.08,4,21.52,2026,2
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-03,72.12,4,18.03,2026,3
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-04,24.64,4,6.16,2026,4
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-06,9.27,2,4.635,2026,6
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-07,12.41,2,6.205,2026,7
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-08,42.9,2,21.45,2026,8
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-09,103.61,3,34.53666666666667,2026,9
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-10,124.84,4,31.21,2026,10
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-11,81.92,6,13.653333333333334,2026,11
TK-WH-1036-02-6,TB Berkah 6,WH-1036-02,Gudang Sulawesi Tengah 02,SD-1036-03,SULAWESI TENGAH,2026-12,61.47,3,20.49,2026,12
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-01,174.42000000000002,6,29.070000000000004,2026,1
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-02,60.120000000000005,4,15.030000000000001,2026,2
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-03,11.02,1,11.02,2026,3
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-04,102.94,2,51.47,2026,4
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-05,108.73,4,27.1825,2026,5
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-06,153.61,3,51.20333333333334,2026,6
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-07,150.85,6,25.141666666666666,2026,7
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-08,297.19,4,74.2975,2026,8
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-09,152.60999999999999,3,50.87,2026,9
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-10,91.06,2,45.53,2026,10
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-12,45.2,2,22.6,2026,12
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-01,189.85,7,27.12142857142857,2026,1
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-02,70.42999999999999,3,23.476666666666663,2026,2
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-03,59.26,2,29.63,2026,3
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-04,10.77,1,10.77,2026,4
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-06,183.08,4,45.77,2026,6
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-07,175.23000000000002,7,25.032857142857146,2026,7
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-08,243.18,5,48.636,2026,8
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-09,71.78999999999999,2,35.894999999999996,2026,9
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-10,174.66,7,24.951428571428572,2026,10
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-11,142.19,5,28.438,2026,11
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-12,54.769999999999996,4,13.692499999999999,2026,12
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-01,179.87,3,59.95666666666667,2026,1
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-02,52.4,3,17.466666666666665,2026,2
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-03,23.189999999999998,2,11.594999999999999,2026,3
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-04,74.42,2,37.21,2026,4
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-05,7.27,1,7.27,2026,5
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-06,424.84000000000003,6,70.80666666666667,2026,6
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-07,108.42,4,27.105,2026,7
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-08,33.11,3,11.036666666666667,2026,8
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-09,58.51,1,58.51,2026,9
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-10,220.17000000000002,6,36.695,2026,10
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-11,148.63,4,37.1575,2026,11
TK-WH-1037-01-1,TB Sejahtera 1,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-12,48.89,2,24.445,2026,12
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-01,291.25,8,36.40625,2026,1
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-02,188.53,4,47.1325,2026,2
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-03,186.78,4,46.695,2026,3
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-04,136.98,2,68.49,2026,4
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-05,23.32,1,23.32,2026,5
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-06,301.3,4,75.325,2026,6
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-07,197.64999999999998,7,28.235714285714284,2026,7
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-08,260.09000000000003,5,52.01800000000001,2026,8
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-09,18.43,2,9.215,2026,9
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-10,135.29,2,67.645,2026,10
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-11,193.86,2,96.93,2026,11
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-12,36.81,2,18.405,2026,12
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-01,115.38,4,28.845,2026,1
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-02,99.65,3,33.21666666666667,2026,2
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-03,197.08,4,49.27,2026,3
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-04,129.92,1,129.92,2026,4
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-05,76.85,1,76.85,2026,5
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-06,111.75,3,37.25,2026,6
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-07,185.4,6,30.900000000000002,2026,7
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-08,170.2,3,56.73333333333333,2026,8
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-09,62.56,1,62.56,2026,9
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-10,247.13,6,41.18833333333333,2026,10
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-11,99.44999999999999,5,19.889999999999997,2026,11
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-12,175.15,4,43.7875,2026,12
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-01,128.6,5,25.72,2026,1
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-02,193.54,4,48.385,2026,2
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-03,402.38,5,80.476,2026,3
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-04,9.46,1,9.46,2026,4
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-05,181.57,3,60.52333333333333,2026,5
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-06,130.01,4,32.5025,2026,6
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-07,99.2,3,33.06666666666667,2026,7
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-08,40.019999999999996,3,13.339999999999998,2026,8
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-09,19.66,2,9.83,2026,9
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-10,136.92,7,19.56,2026,10
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-11,86.27,4,21.5675,2026,11
TK-WH-1037-01-2,TB Berkah 2,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-03,SULAWESI UTARA,2026-12,46.730000000000004,2,23.365000000000002,2026,12
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-01,248.2,8,31.025,2026,1
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-02,35.97,2,17.985,2026,2
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-03,242.10000000000002,4,60.525000000000006,2026,3
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-04,165.08,2,82.54,2026,4
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-05,175.02,4,43.755,2026,5
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-06,22.31,2,11.155,2026,6
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-07,127.48,5,25.496000000000002,2026,7
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-08,175.87,3,58.623333333333335,2026,8
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-09,116.53999999999999,3,38.846666666666664,2026,9
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-10,48.63,1,48.63,2026,10
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-01,SULAWESI UTARA,2026-12,4.37,1,4.37,2026,12
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-01,170.77,6,28.46166666666667,2026,1
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-02,92.5,2,46.25,2026,2
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-03,104.61000000000001,4,26.152500000000003,2026,3
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-04,217.89000000000001,3,72.63000000000001,2026,4
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-05,105.16,2,52.58,2026,5
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-06,65.31,2,32.655,2026,6
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-07,337.64,6,56.27333333333333,2026,7
TK-WH-1037-01-3,TB Abadi 3,WH-1037-01,Gudang Sulawesi Utara 01,SD-1037-02,SULAWESI UTARA,2026-08,314.33,5,62.866,2026,8
