customer_code,customer_name,cluster_name,provinsi,kabupaten,distributor_code,distributor_name,salesman,brand,brand_group,year_month,total_volume_sales,total_volume_order,avg_stock,stockout_rate,avg_fill_rate,avg_stock_utilization,n_visits,avg_visit_dur_min,year,month
CUAtlas-104002-0,Toko Survey 104002 0,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman Z77,Tecton,SIG,2026-01,12,97,63.0,0.0,12.371134020618557,3.36,1,38.0,2026,1
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman A26,Primebase,SIG,2026-04,91,196,157.0,0.0,46.42857142857143,12.805872756933114,1,26.0,2026,4
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman E82,GAMA,INTP,2026-06,38,60,391.0,0.0,63.33333333333333,37.92434529582929,1,39.0,2026,6
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman G32,Vanguard,SIG,2026-07,100,143,10.0,0.0,69.93006993006993,0.5099439061703213,1,32.0,2026,7
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman G58,TIDAR,INTP,2026-08,53,23,394.0,0.0,100.0,30.03048780487805,1,15.0,2026,8
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman L37,Primebase,SIG,2026-07,68,168,191.0,0.0,40.476190476190474,17.427007299270073,1,31.0,2026,7
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman L89,GAMA,INTP,2026-05,25,117,303.0,0.0,21.367521367521366,28.450704225352112,1,37.0,2026,5
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman R43,Omnicore,SIG,2026-10,21,118,185.0,0.0,17.796610169491526,9.409969481180061,1,41.0,2026,10
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman S18,Vanguard,SIG,2026-01,13,141,109.0,0.0,9.219858156028367,12.030905077262693,1,36.0,2026,1
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman T97,BINTA,INTP,2026-04,94,50,458.0,0.0,100.0,77.10437710437711,1,19.0,2026,4
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman U72,TIDAR,INTP,2026-11,48,53,432.0,0.0,90.56603773584906,32.4812030075188,1,39.0,2026,11
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman L63,TIDAR,INTP,2026-05,45,93,497.0,0.0,48.38709677419355,27.413127413127413,1,32.0,2026,5
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman O92,Omnicore,SIG,2026-04,14,172,357.0,0.0,8.13953488372093,68.52207293666027,1,25.0,2026,4
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman S18,BINTA,INTP,2026-10,61,133,120.0,0.0,45.86466165413533,37.38317757009346,1,41.0,2026,10
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman S96,Vanguard,SIG,2026-07,77,85,372.0,0.0,90.58823529411765,81.22270742358079,1,20.0,2026,7
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman C28,Tecton,SIG,2026-08,27,129,354.0,0.0,20.930232558139537,47.01195219123506,1,25.0,2026,8
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman E56,TerraBlock,SIG,2026-01,95,136,483.0,0.0,69.85294117647058,61.29441624365482,1,25.0,2026,1
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman F31,Tecton,SIG,2026-02,65,169,167.0,0.0,38.46153846153847,8.47715736040609,1,37.0,2026,2
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman J87,Omnicore,SIG,2026-11,78,122,209.0,0.0,63.934426229508205,12.03223949337939,1,41.0,2026,11
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman N91,Primebase,SIG,2026-09,79,20,146.0,0.0,100.0,30.103092783505154,1,25.0,2026,9
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman O40,Omnicore,SIG,2026-12,49,165,434.0,0.0,29.6969696969697,29.049531459170012,1,31.0,2026,12
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman P67,TerraBlock,SIG,2026-06,47,104,42.0,0.0,45.19230769230769,3.343949044585987,1,28.0,2026,6
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman Q16,Kinetiq,SIG,2026-03,53,56,334.0,0.0,94.64285714285714,16.851664984863774,1,16.0,2026,3
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman V73,TIDAR,INTP,2026-03,10,124,287.0,0.0,8.064516129032258,14.733059548254621,1,33.0,2026,3
CUAtlas-104002-1,Toko Survey 104002 1,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman V99,Fonda,SIG,2026-03,24,120,44.0,0.0,20.0,6.616541353383458,1,42.0,2026,3
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman A26,Atlas,SIG,2026-04,72,90,60.0,0.0,80.0,5.545286506469501,1,25.0,2026,4
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman B53,Primebase,SIG,2026-06,21,78,499.0,0.0,26.923076923076923,33.46747149564051,1,40.0,2026,6
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman D29,TerraBlock,SIG,2026-08,83,131,206.0,0.0,63.358778625954194,15.488721804511279,1,27.0,2026,8
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman H7,Atlas,SIG,2026-11,72,179,492.0,0.0,40.22346368715084,32.475247524752476,1,38.0,2026,11
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman J87,Kinetiq,SIG,2026-05,9,137,270.0,0.0,6.569343065693431,14.423076923076922,1,20.0,2026,5
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman L11,TerraBlock,SIG,2026-03,45,147,184.0,0.0,30.612244897959183,9.598330725091289,1,44.0,2026,3
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman R69,Monolith,SIG,2026-04,34,199,16.0,0.0,17.08542713567839,1.6985138004246285,1,24.0,2026,4
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman W74,Atlas,SIG,2026-09,16,56,75.0,0.0,28.57142857142857,13.227513227513226,1,33.0,2026,9
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman Y50,Omnicore,SIG,2026-01,93,71,465.0,0.0,100.0,62.165775401069524,1,29.0,2026,1
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman A78,Primebase,SIG,2026-03,89,188,392.0,0.0,47.340425531914896,48.635235732009924,1,24.0,2026,3
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman K62,Kinetiq,SIG,2026-10,64,90,165.0,0.0,71.11111111111111,10.235732009925558,1,31.0,2026,10
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman L11,Tecton,SIG,2026-10,70,14,386.0,0.0,100.0,19.62379257752923,1,20.0,2026,10
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman T19,GAMA,INTP,2026-08,69,192,330.0,0.0,35.9375,16.61631419939577,1,44.0,2026,8
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman W22,TIDAR,INTP,2026-06,89,93,300.0,0.0,95.6989247311828,16.5380374862183,1,23.0,2026,6
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman H7,TerraBlock,SIG,2026-01,86,117,370.0,0.0,73.50427350427351,64.34782608695652,1,44.0,2026,1
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman J35,TerraBlock,SIG,2026-02,90,130,500.0,0.0,69.23076923076923,35.714285714285715,1,36.0,2026,2
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman J9,TIDAR,INTP,2026-12,86,196,233.0,0.0,43.87755102040816,113.10679611650485,1,45.0,2026,12
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman M64,SANJAYA,INTP,2026-01,37,160,127.0,0.0,23.125,9.97643362136685,1,35.0,2026,1
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman N39,Tecton,SIG,2026-01,80,136,106.0,0.0,58.82352941176471,20.58252427184466,1,38.0,2026,1
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman O14,TerraBlock,SIG,2026-12,34,48,29.0,0.0,70.83333333333334,1.668584579976985,1,43.0,2026,12
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman O66,Atlas,SIG,2026-04,46,31,61.0,0.0,100.0,10.912343470483005,1,20.0,2026,4
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman P15,Omnicore,SIG,2026-02,75,118,365.0,0.0,63.559322033898304,52.44252873563219,1,26.0,2026,2
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman R69,Primebase,SIG,2026-07,13,23,129.0,0.0,56.52173913043478,11.955514365152919,1,42.0,2026,7
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman X23,GAMA,INTP,2026-02,12,57,328.0,0.0,21.052631578947366,16.95090439276486,1,28.0,2026,2
CUAtlas-104002-2,Toko Survey 104002 2,Silver,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman Z51,GAMA,INTP,2026-02,62,38,425.0,0.0,100.0,58.945908460471564,1,25.0,2026,2
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman I8,Omnicore,SIG,2026-11,52,168,438.0,0.0,30.952380952380953,47.608695652173914,1,28.0,2026,11
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman J9,Vanguard,SIG,2026-09,61,102,94.0,0.0,59.80392156862745,8.013640238704177,1,38.0,2026,9
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman R95,Monolith,SIG,2026-08,39,44,87.0,0.0,88.63636363636364,5.471698113207547,1,37.0,2026,8
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman S18,Omnicore,SIG,2026-04,46,125,58.0,0.0,36.8,6.216505894962487,1,23.0,2026,4
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman S96,TIDAR,INTP,2026-03,27,67,225.0,0.0,40.298507462686565,15.734265734265735,1,26.0,2026,3
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman T71,TerraBlock,SIG,2026-06,75,44,196.0,0.0,100.0,53.116531165311656,1,19.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman Y50,Fonda,SIG,2026-11,41,59,358.0,0.0,69.49152542372882,48.641304347826086,1,44.0,2026,11
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-01,PT Distributor Maluku Utara 01,Salesman Z51,Atlas,SIG,2026-01,19,99,32.0,0.0,19.19191919191919,7.74818401937046,1,15.0,2026,1
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman B27,TIDAR,INTP,2026-12,71,40,176.0,0.0,100.0,10.57057057057057,1,42.0,2026,12
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman I34,Atlas,SIG,2026-11,36,81,101.0,0.0,44.44444444444444,5.179487179487179,1,23.0,2026,11
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman I34,Tecton,SIG,2026-06,77,147,61.0,0.0,52.38095238095239,5.045492142266336,1,24.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman J35,TIDAR,INTP,2026-06,61,180,323.0,0.0,33.88888888888889,64.0873015873016,1,22.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman L89,BINTA,INTP,2026-07,94,46,423.0,0.0,100.0,22.077244258872653,1,35.0,2026,7
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman M12,RAJASA,INTP,2026-04,49,15,295.0,0.0,100.0,117.06349206349206,1,32.0,2026,4
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman V99,Monolith,SIG,2026-06,24,20,430.0,0.0,100.0,24.062674874090657,1,15.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-02,PT Distributor Maluku Utara 02,Salesman W48,Primebase,SIG,2026-01,85,59,239.0,0.0,100.0,56.23529411764706,1,34.0,2026,1
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman B79,Atlas,SIG,2026-08,85,140,424.0,0.0,60.71428571428571,141.80602006688963,1,34.0,2026,8
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman C80,Omnicore,SIG,2026-11,7,109,68.0,0.0,6.422018348623854,7.172995780590717,1,20.0,2026,11
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman D3,Monolith,SIG,2026-01,88,31,424.0,0.0,100.0,23.833614390106803,1,45.0,2026,1
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman E4,TerraBlock,SIG,2026-12,47,42,100.0,0.0,100.0,11.668611435239207,1,31.0,2026,12
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman F5,Primebase,SIG,2026-02,41,60,345.0,0.0,68.33333333333333,25.461254612546124,1,28.0,2026,2
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman G6,Tecton,SIG,2026-09,13,111,457.0,0.0,11.711711711711711,28.26221397649969,1,43.0,2026,9
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman M38,Kinetiq,SIG,2026-05,42,116,72.0,0.0,36.206896551724135,17.02127659574468,1,36.0,2026,5
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman O66,Fonda,SIG,2026-06,15,151,147.0,0.0,9.933774834437086,11.475409836065573,1,45.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman T71,Omnicore,SIG,2026-06,43,189,90.0,0.0,22.75132275132275,30.927835051546392,1,33.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman U20,Fonda,SIG,2026-04,100,13,71.0,0.0,100.0,4.749163879598662,1,44.0,2026,4
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman U20,SANJAYA,INTP,2026-06,7,64,410.0,0.0,10.9375,113.57340720221607,1,23.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman V99,RAJASA,INTP,2026-11,67,190,382.0,0.0,35.26315789473684,22.970535177390257,1,20.0,2026,11
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman Y24,RAJASA,INTP,2026-06,63,138,310.0,0.0,45.65217391304348,52.63157894736842,1,24.0,2026,6
CUAtlas-104002-3,Toko Survey 104002 3,Platinum,MALUKU UTARA,KOTA TERNATE,SD-1040-03,PT Distributor Maluku Utara 03,Salesman Y76,TerraBlock,SIG,2026-05,57,44,294.0,0.0,100.0,18.352059925093634,1,32.0,2026,5
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman A26,Kinetiq,SIG,2026-01,66,191,90.0,0.0,34.55497382198953,12.448132780082988,1,28.0,2026,1
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman E56,Kinetiq,SIG,2026-03,5,124,435.0,0.0,4.032258064516129,36.15960099750624,1,18.0,2026,3
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman E82,Omnicore,SIG,2026-11,48,126,345.0,0.0,38.095238095238095,21.335807050092765,1,32.0,2026,11
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman E82,RAJASA,INTP,2026-09,82,112,68.0,0.0,73.21428571428571,3.7280701754385963,1,18.0,2026,9
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman F83,Vanguard,SIG,2026-11,48,44,435.0,0.0,100.0,59.83493810178817,1,37.0,2026,11
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman G6,RAJASA,INTP,2026-08,84,50,114.0,0.0,100.0,8.108108108108109,1,24.0,2026,8
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman H7,Tecton,SIG,2026-06,68,98,399.0,0.0,69.38775510204081,39.86013986013986,1,35.0,2026,6
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman K36,GAMA,INTP,2026-01,30,170,260.0,0.0,17.647058823529413,23.985239852398525,1,23.0,2026,1
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman M38,Tecton,SIG,2026-07,42,35,171.0,0.0,100.0,14.602903501280956,1,35.0,2026,7
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman N65,Monolith,SIG,2026-11,16,117,170.0,0.0,13.675213675213676,17.68990634755463,1,18.0,2026,11
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman O92,Atlas,SIG,2026-10,93,121,336.0,0.0,76.85950413223141,141.1764705882353,1,24.0,2026,10
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman T19,GAMA,INTP,2026-05,100,30,115.0,0.0,100.0,8.92164468580295,1,28.0,2026,5
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman U46,Kinetiq,SIG,2026-11,76,21,238.0,0.0,100.0,104.84581497797356,1,43.0,2026,11
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman U46,Monolith,SIG,2026-04,48,66,65.0,0.0,72.72727272727273,7.311586051743532,1,21.0,2026,4
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-01,PT Distributor Papua 01,Salesman Y76,TIDAR,INTP,2026-10,47,16,397.0,0.0,100.0,47.03791469194313,1,32.0,2026,10
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman A78,Atlas,SIG,2026-04,77,89,257.0,0.0,86.51685393258427,84.53947368421053,1,38.0,2026,4
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman C2,Fonda,SIG,2026-07,8,38,494.0,0.0,21.052631578947366,45.614035087719294,1,21.0,2026,7
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman D29,Omnicore,SIG,2026-02,89,154,465.0,0.0,57.7922077922078,29.865125240847785,1,27.0,2026,2
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman D3,Kinetiq,SIG,2026-04,54,43,272.0,0.0,100.0,26.179018286814244,1,32.0,2026,4
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman F83,Vanguard,SIG,2026-05,68,141,443.0,0.0,48.226950354609926,95.68034557235421,1,41.0,2026,5
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman K10,Fonda,SIG,2026-08,15,32,230.0,0.0,46.875,29.449423815621,1,31.0,2026,8
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman K36,Omnicore,SIG,2026-02,81,161,255.0,0.0,50.31055900621118,113.83928571428572,1,19.0,2026,2
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman K36,SANJAYA,INTP,2026-06,51,136,36.0,0.0,37.5,6.779661016949152,1,19.0,2026,6
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman M12,GAMA,INTP,2026-03,60,94,216.0,0.0,63.829787234042556,37.63066202090592,1,15.0,2026,3
CUAtlas-104101-0,Toko Survey 104101 0,Bronze,PAPUA,KABUPATEN JAYAPURA,SD-1041-02,PT Distributor Papua 02,Salesman M90,Fonda,SIG,2026-10,57,83,309.0,0.0,68.67469879518072,18.165784832451497,1,28.0,2026,10
